"agency_key","state","agency","source","observed_on","detail"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2013-12-30"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-06-08"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-09-30"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-06-23"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-06-23"
"lexingtoncountysheriffsoffice","SOUTH CAROLINA","Lexington County Sheriff's Office","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-11-04"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-06-28"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-06-13"
"harriscountysheriffsoffice","TEXAS","Harris County Sheriff's Office","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-06-28"
"lubbockcountysheriffsoffice","TEXAS","Lubbock County Sheriff's Office","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-11-16"
"princewilliammanassasregionaladultdetentioncenter","VIRGINIA","Prince William-Manassas Regional Adult Detention Center","ICE fact-sheet roster","2016-12-11","Jail Enforcement; signed 2016-06-23"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-08"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-08"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-23"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-13"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-08"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-13"
"washingtoncountysheriffsoffice","ARKANSAS","Washington County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-23"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-23"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-13"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-30"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-30"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-30"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-23"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-08"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2013-06-28"
"hartfordcountysheriffsoffice","MARYLAND","Hartford County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-10-26"
"bristolcountysheriffsoffice","MASSACHUSETTS","Bristol County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2017-01-18"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-23"
"plymouthcountysheriffsdepartment","MASSACHUSETTS","Plymouth County Sheriff's Department","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2017-01-18"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-28"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-07-22"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-08"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-30"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2013-06-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2013-12-30"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-08"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-09-30"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-23"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-23"
"lexingtoncountysheriffsoffice","SOUTH CAROLINA","Lexington County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-11-04"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-28"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-13"
"harriscountysheriffsoffice","TEXAS","Harris County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-28"
"lubbockcountysheriffsoffice","TEXAS","Lubbock County Sheriff's Office","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-11-16"
"princewilliammanassasregionaladultdetentioncenter","VIRGINIA","Prince William-Manassas Regional Adult Detention Center","ICE fact-sheet roster","2017-01-29","Jail Enforcement; signed 2016-06-23"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-08"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-08"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-23"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-13"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-08"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-13"
"washingtoncountysheriffsoffice","ARKANSAS","Washington County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-23"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-23"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-13"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-30"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-30"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-30"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-23"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-08"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-08-03"
"harfordcountysheriffsoffice","MARYLAND","Harford County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-10-26"
"bristolcountysheriffsoffice","MASSACHUSETTS","Bristol County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2017-01-18"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-23"
"plymouthcountysheriffsdepartment","MASSACHUSETTS","Plymouth County Sheriff's Department","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2017-01-18"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-28"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-07-22"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-08"
"salemcountysheriffsoffice","NEW JERSEY","Salem County Sheriff’s Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-12-08"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-30"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2013-06-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2013-12-30"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-08"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-09-30"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-23"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-23"
"lexingtoncountysheriffsoffice","SOUTH CAROLINA","Lexington County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-11-04"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-28"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-13"
"jacksoncountysheriffsoffice","TEXAS","Jackson County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2017-01-26"
"lubbockcountysheriffsoffice","TEXAS","Lubbock County Sheriff's Office","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-11-16"
"princewilliammanassasregionaladultdetentioncenter","VIRGINIA","Prince William-Manassas Regional Adult Detention Center","ICE fact-sheet roster","2017-03-05","Jail Enforcement; signed 2016-06-23"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-08"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-08"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-23"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-13"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-08"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-13"
"washingtoncountysheriffsoffice","ARKANSAS","Washington County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-23"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-23"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-13"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-30"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-30"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-30"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-23"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-08"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-08-03"
"harfordcountysheriffsoffice","MARYLAND","Harford County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-10-26"
"bristolcountysheriffsoffice","MASSACHUSETTS","Bristol County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2017-01-18"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-23"
"plymouthcountysheriffsdepartment","MASSACHUSETTS","Plymouth County Sheriff's Department","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2017-01-18"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-28"
"capemaycountysheriffsoffice","NEW JERSEY","Cape May County Sheriffs Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2017-04-10"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-07-22"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-08"
"salemcountysheriffsoffice","NEW JERSEY","Salem County Sheriff’s Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-12-08"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2016-06-30"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2017-02-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2017-05-02","Jail Enforcement; signed 2017-02-28"
